Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Endocardial.cells	9.10808957553344e-07	1.256371035265172e-06	0.23424067488084493
Lymphoid.cells	8.847828757485808e-06	1.398472025750561e-05	0.2634718782415184
Cardiomyocytes	1.3608921083542187e-06	2.4062799548607986e-06	0.28584696920273645
Myeloid.cells	1.3142012475106435e-07	2.5398546763539206e-07	0.3024274281776089
Schwann.cells	8.204430982753891e-08	2.0136168565533957e-07	0.3418396831930546
Vascular.endothelial.cells	1.0246053172262403e-07	5.107517131061456e-07	0.4205028174306541
Epicardial.fat.cells	7.14957808488456e-09	1.2332847738378204e-07	0.47688553178268894
Erythroblasts	-1.458880096866785e-07	5.804270911497336e-07	0.5992266812900905
Heart_Unknown.10	-3.657948287371669e-07	1.8603340614035264e-07	0.9753671919221616
Smooth.muscle.cells	-7.913598602886049e-07	3.9910429537626234e-07	0.9763073336843371
Lymphatic.endothelial.cells	-2.7937797086038515e-07	1.2203268338555368e-07	0.9889710697077834
ELF3_AGBL2.positive.cells_Q_	-4.3119112997998944e-07	1.692580444775907e-07	0.9945756825168895
Cardiomyocytes_S_Vascular.endothelial.cells	-2.1234795692371692e-07	6.809768691372097e-08	0.9990904642079695
