Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cardiomyocytes	2.2736878132464113e-06	1.5616232603487316e-06	0.07269946560045956
Schwann.cells	2.4039484121960614e-07	2.0049785311035706e-07	0.1152659942717506
Epicardial.fat.cells	9.504100990256315e-08	1.1887642155807892e-07	0.2120019533601032
Heart_Unknown.10	5.093871555755474e-07	1.5263092701095094e-06	0.3692886972867996
Vascular.endothelial.cells	5.976191315636982e-08	3.2024813439402086e-07	0.4259827123480339
ELF3_AGBL2.positive.cells_Q_	5.6484707257829664e-08	7.22764583488462e-07	0.46885400679678424
Cardiomyocytes_S_Vascular.endothelial.cells	-2.7073154236568378e-08	1.0785425563244998e-07	0.5990991678261833
Lymphoid.cells	-1.52273189951244e-06	4.354916553265496e-06	0.6367023532942466
Smooth.muscle.cells	-4.93854207974614e-07	5.06002806902711e-07	0.8354655488308365
Endocardial.cells	-4.06526012164086e-07	3.9331760415702876e-07	0.8493342007258342
Lymphatic.endothelial.cells	-1.391052596692652e-07	1.1062550457704134e-07	0.895703355622403
Myeloid.cells	-3.013563835407753e-07	2.1912479014910938e-07	0.9154765710961341
Erythroblasts	-5.173459400518622e-07	1.6404852488420852e-07	0.9991936924775578
