Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cardiomyocytes_S_Vascular.endothelial.cells	1.2885897688586183e-07	9.43748928794674e-08	0.08606451716708935
Lymphatic.endothelial.cells	9.441979844483998e-08	1.2206178952255935e-07	0.21960113767306938
Cardiomyocytes	1.4502420571938885e-06	2.3121327948734722e-06	0.2652538146300535
Myeloid.cells	1.9291057816698283e-07	3.209953384048494e-07	0.27392789898651415
Epicardial.fat.cells	5.8455870479765744e-08	1.2391130644136452e-07	0.31855057182493274
Smooth.muscle.cells	1.532089455715853e-07	4.428123265291043e-07	0.3646748530338384
ELF3_AGBL2.positive.cells_Q_	2.3496344657700164e-07	7.178146770370049e-07	0.37170853672951093
Endocardial.cells	1.0206835488730682e-07	4.727582213386111e-07	0.41453296817327245
Heart_Unknown.10	-1.3349646661304165e-07	6.762882227726139e-07	0.5782410988157557
Erythroblasts	-5.9301949139038345e-08	2.512472832713543e-07	0.5932953860865905
Schwann.cells	-5.02249778724089e-08	1.735812237905092e-07	0.6138415719445737
Lymphoid.cells	-1.687920799739278e-06	3.847738396602035e-06	0.669552811194179
Vascular.endothelial.cells	-6.712174491021427e-07	2.441014087191776e-07	0.9970179476988855
