Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Endocardial.cells	1.6701947455233753e-06	1.021677637409473e-06	0.05104999130108034
Cardiomyocytes	2.116796714994497e-06	1.8952268617782069e-06	0.1320165304983456
Epicardial.fat.cells	1.4403993864405143e-07	1.360560601512042e-07	0.14487258735687436
Vascular.endothelial.cells	3.2506461804223073e-07	6.128206755180989e-07	0.2979034386858409
Lymphoid.cells	3.8624759451438205e-07	1.4195325072347274e-06	0.39277451489872417
ELF3_AGBL2.positive.cells_Q_	9.072627948287971e-08	4.878243054987914e-07	0.4262296478749344
Cardiomyocytes_S_Vascular.endothelial.cells	1.9930930460311394e-09	8.254117078180668e-08	0.49036781504365595
Smooth.muscle.cells	-3.0627720015194234e-08	4.65096270675428e-07	0.5262523435058291
Lymphatic.endothelial.cells	-1.5569395998318116e-08	1.6379771543137249e-07	0.537863469759213
Schwann.cells	-9.172898936586916e-08	1.9653371458658135e-07	0.6796549406524911
Heart_Unknown.10	-2.005090267035579e-07	3.4909480494685427e-07	0.7171407361298847
Erythroblasts	-1.471740882962383e-07	2.4210284111795793e-07	0.728372786767154
Myeloid.cells	-2.432108921140448e-07	3.4937174142050355e-07	0.7568287468820906
