Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	1.3717073955713838e-06	9.31439729570908e-07	0.07041943346335117
Lymphatic.endothelial.cells	8.041571835912234e-07	6.400441766313826e-07	0.10448388286363897
Vascular.endothelial.cells	5.503277986023036e-07	4.6400695180547025e-07	0.11780453104323646
Heart_Unknown.10	6.441941798739015e-07	6.25808143081105e-07	0.15165064926820915
Cardiomyocytes_S_Vascular.endothelial.cells	8.506408695117998e-08	1.1299056738778884e-07	0.22577232012378357
ELF3_AGBL2.positive.cells_Q_	4.962155777544813e-07	7.741789710554233e-07	0.26077524871460056
Erythroblasts	1.9102230731263243e-07	4.545807268621482e-07	0.3371636628835406
Cardiomyocytes	1.200858911114051e-06	3.050824497703207e-06	0.346931608575464
Myeloid.cells	6.353789264384213e-08	4.703604514451067e-07	0.4462729643201697
Endocardial.cells	7.110569129582937e-08	8.302553471515951e-07	0.4658750439959547
Epicardial.fat.cells	-1.4861413537532544e-08	1.8688400038961869e-07	0.5316913344193004
Schwann.cells	-1.8604712248464342e-07	2.452908828308748e-07	0.775916809633802
Lymphoid.cells	-2.3006783264279433e-06	1.1467567614373036e-06	0.9775850963458789
