Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cardiomyocytes	2.540670391067322e-06	2.274190096815009e-06	0.13195955930279207
Myeloid.cells	1.4626182504070257e-07	3.92536692693543e-07	0.35472057062016615
ELF3_AGBL2.positive.cells_Q_	5.6478035489454e-08	2.4156801690849854e-07	0.40757103570607367
Lymphoid.cells	9.491227912252075e-07	4.276867827259925e-06	0.41218805472073183
Erythroblasts	-1.0069067664266096e-07	3.3081513123815826e-07	0.6195775366834885
Epicardial.fat.cells	-5.034441404002277e-08	1.3009776364299101e-07	0.6506121638730686
Vascular.endothelial.cells	-2.11594717765384e-07	4.2628431009172207e-07	0.690183285584951
Heart_Unknown.10	-2.57077347820883e-07	3.3479472872792084e-07	0.7787164752082886
Schwann.cells	-1.3890486574841052e-07	1.4881702843423295e-07	0.8246916148541685
Lymphatic.endothelial.cells	-1.310326645476329e-07	1.2427633882019778e-07	0.8541421583827902
Smooth.muscle.cells	-7.791227835325262e-07	5.650693155915918e-07	0.9160232087260773
Cardiomyocytes_S_Vascular.endothelial.cells	-1.0963934223387329e-07	7.154705465887316e-08	0.9372892168202407
Endocardial.cells	-1.3313493896591115e-06	3.346738908898931e-07	0.9999652585828759
