Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	4.273931983062495e-06	2.18633267242479e-06	0.02530094074313801
Myeloid.cells	5.059742027176494e-06	3.0468171785102696e-06	0.04839039377369552
Smooth.muscle.cells	7.075087777184155e-06	6.5120999412669835e-06	0.13863940505356714
Endocardial.cells	2.0456848533884186e-06	5.027327608919008e-06	0.3420359515360768
Heart_Unknown.10	1.350091748292237e-06	3.3223232434645913e-06	0.3422354622638027
ELF3_AGBL2.positive.cells_Q_	8.083734951364474e-07	3.159965699627238e-06	0.399046006073143
Lymphoid.cells	7.718081333923798e-06	3.44718100979111e-05	0.411419329251442
Cardiomyocytes	-1.683182247263343e-07	7.793318790023496e-06	0.5086155896013972
Erythroblasts	-1.2958204234835502e-06	1.5298723431872827e-06	0.8015058182521464
Epicardial.fat.cells	-4.5093133527807864e-07	5.275067064025019e-07	0.8036788239184558
Cardiomyocytes_S_Vascular.endothelial.cells	-7.882128373305866e-07	4.5492707343466113e-07	0.9584178153831304
Schwann.cells	-1.3025172625990672e-06	4.4662132717844386e-07	0.9982294023333814
Vascular.endothelial.cells	-2.0803599654431278e-06	6.807908569031175e-07	0.9988776913282928
