Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Heart_Unknown.10	1.270395414117466e-06	7.761963907844336e-07	0.05084728725752692
Myeloid.cells	1.0301239777765773e-06	7.202662083099494e-07	0.07632996278361898
Lymphoid.cells	5.137782327664969e-06	7.547943998057141e-06	0.24803499275854762
Epicardial.fat.cells	9.805516316496579e-08	1.837041858076543e-07	0.29675150383726046
Smooth.muscle.cells	3.297693612239315e-07	1.0212564607412308e-06	0.3733833931444296
Cardiomyocytes_S_Vascular.endothelial.cells	2.5111695155908645e-08	9.771435606296143e-08	0.39859291933129415
ELF3_AGBL2.positive.cells_Q_	3.3706352154199255e-08	4.853366499059183e-07	0.4723159434715306
Endocardial.cells	-1.1969315495911826e-07	1.2603325939850487e-06	0.537830473147661
Erythroblasts	-9.502043449458697e-08	4.831096815900646e-07	0.5779629809476664
Schwann.cells	-1.4831331839559496e-07	1.7964475642154213e-07	0.7954822831343779
Lymphatic.endothelial.cells	-1.6240714092861592e-07	1.2090919385998315e-07	0.9103989483368355
Vascular.endothelial.cells	-5.330405527337029e-07	3.878847960387573e-07	0.9153139066556657
Cardiomyocytes	-1.5119433940497172e-06	4.67944995946105e-07	0.999383270763834
