Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ELF3_AGBL2.positive.cells_Q_	6.391567063163798e-07	6.049658274652043e-07	0.14536602962102868
Cardiomyocytes_S_Vascular.endothelial.cells	9.756224139655971e-08	9.373241300630063e-08	0.14897045739184056
Cardiomyocytes	8.927302744719713e-07	1.7784267711252046e-06	0.307841664188349
Smooth.muscle.cells	1.4933565224495154e-07	4.86945711449886e-07	0.37954414825447313
Lymphatic.endothelial.cells	1.7223657782203493e-08	1.459175706479971e-07	0.4530192098975544
Lymphoid.cells	-2.136733851642578e-07	1.9923912511325147e-05	0.5042783621683311
Epicardial.fat.cells	-1.651674206918222e-08	1.5824883300837936e-07	0.5415629161064763
Erythroblasts	-7.568471062530451e-08	2.75060330627764e-07	0.6084020989035502
Myeloid.cells	-9.213773079557302e-08	2.4298251120109147e-07	0.6477284334415019
Endocardial.cells	-3.6717690552609786e-07	8.089390203837268e-07	0.6750493687261736
Schwann.cells	-1.0639083606539027e-07	1.66662508295119e-07	0.7383806256280615
Heart_Unknown.10	-2.1714889701323728e-07	2.366799724968699e-07	0.820554145587672
Vascular.endothelial.cells	-4.63622781538174e-07	1.8959715021221703e-07	0.9927635072682356
