Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Endocardial.cells	7.599133483260117e-07	5.317850629097304e-07	0.07650414531790135
Smooth.muscle.cells	1.4580046279422996e-06	1.8599931267181108e-06	0.21655633332750196
Erythroblasts	6.125949800436161e-08	3.2694318902809393e-07	0.4256850882251512
Epicardial.fat.cells	-1.636335198748183e-08	1.210521931912674e-07	0.5537636412849581
Lymphatic.endothelial.cells	-2.007558654852359e-08	9.845641080811136e-08	0.5807854648157521
Heart_Unknown.10	-2.1126777232188332e-07	5.716187848960011e-07	0.6441580749194779
Vascular.endothelial.cells	-1.4255711613504185e-07	3.670934985897833e-07	0.6511178072524398
ELF3_AGBL2.positive.cells_Q_	-2.1149730981103922e-07	4.854544709009925e-07	0.6684614345641047
Myeloid.cells	-1.958553739909172e-07	3.0404534263423356e-07	0.7402657841165418
Lymphoid.cells	-1.7669743477148174e-06	2.1294069001426026e-06	0.7966730689982613
Schwann.cells	-1.544416503946444e-07	1.6608611995010646e-07	0.8237857118017362
Cardiomyocytes_S_Vascular.endothelial.cells	-1.6204839559595417e-07	8.862921622121226e-08	0.9662541604336127
Cardiomyocytes	-1.7222931232245717e-06	2.6654600327107253e-07	0.9999999999481728
