Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Schwann.cells	2.055526620213589e-07	2.396039885348278e-07	0.19547799042786979
Cardiomyocytes_S_Vascular.endothelial.cells	5.5556169063489496e-08	1.2121048720644536e-07	0.32335245274003005
Heart_Unknown.10	3.414196054605914e-08	5.958900554826363e-07	0.4771548076469475
Lymphoid.cells	-2.1148004673280713e-06	6.696712007063797e-06	0.6239216403085053
Cardiomyocytes	-3.765122828024527e-07	8.97151287401526e-07	0.6626386834622122
Lymphatic.endothelial.cells	-8.321161956812873e-08	1.4263254175106907e-07	0.7201874867448486
Smooth.muscle.cells	-3.2502959591625174e-07	5.145247087792641e-07	0.7362112907061613
Vascular.endothelial.cells	-3.406995550516733e-07	4.6419619667358416e-07	0.7685122036282409
ELF3_AGBL2.positive.cells_Q_	-2.2717102442747616e-07	2.6447241778144726e-07	0.8048184952797104
Myeloid.cells	-1.8553219474225456e-07	2.0311118592986335e-07	0.8194974054038187
Erythroblasts	-3.248802856302376e-07	2.523118322052717e-07	0.9010598445709633
Epicardial.fat.cells	-3.034889928050965e-07	1.3701185856634475e-07	0.9866219028720199
Endocardial.cells	-1.0151919752865346e-06	3.9375874425399696e-07	0.9950342912733366
