Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	3.248652990289775e-07	2.906652140562297e-07	0.1318558106424556
Smooth.muscle.cells	4.803937983364363e-06	4.65003602333505e-06	0.15077926777594897
Cardiomyocytes	9.085590809713171e-07	1.2658882492063898e-06	0.23646356976603317
ELF3_AGBL2.positive.cells_Q_	1.3423351773281019e-06	1.926609749604195e-06	0.24298453117899993
Epicardial.fat.cells	2.402182543518777e-07	4.1588759688535723e-07	0.2817658220185084
Endocardial.cells	1.78805084284951e-06	3.2102958570704876e-06	0.2887726479949467
Myeloid.cells	2.3074091082602955e-07	7.567105111354773e-07	0.3802111551114936
Cardiomyocytes_S_Vascular.endothelial.cells	-6.903083687544083e-09	1.7110428084644323e-07	0.5160906848030797
Lymphoid.cells	-4.146116244851565e-07	7.467739445638249e-06	0.5221380472287634
Erythroblasts	-7.34146728645035e-07	5.193128983604272e-07	0.9212733242403642
Vascular.endothelial.cells	-6.254503025846458e-07	4.2337821260673e-07	0.9302003776937475
Schwann.cells	-5.151213954180762e-07	2.534301658666182e-07	0.9789533726868115
Heart_Unknown.10	-6.517017337728765e-07	2.8560198359151377e-07	0.9887509888010839
