Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	1.4329765138969962e-06	8.163907061399163e-07	0.03960757301838521
ELF3_AGBL2.positive.cells_Q_	3.575219290121222e-06	4.027328892322402e-06	0.18734042300936782
Epicardial.fat.cells	1.2438828291399562e-07	1.4160465798741323e-07	0.1898580720181613
Myeloid.cells	6.577053749289937e-07	8.033526198635124e-07	0.20647859051855488
Vascular.endothelial.cells	2.794265407196639e-07	3.9737397563938053e-07	0.24097092160562378
Cardiomyocytes	2.34620592202891e-06	3.5484482492099026e-06	0.2542445659498621
Endocardial.cells	5.038813615359565e-07	1.2112075451363015e-06	0.3386992553520056
Heart_Unknown.10	2.2473931682273378e-09	6.785808529837367e-07	0.49867874474721846
Cardiomyocytes_S_Vascular.endothelial.cells	-2.5192391288404237e-08	9.370258340608525e-08	0.6059792975814581
Schwann.cells	-1.3975500826331973e-07	1.6995797715477837e-07	0.7945445072685885
Lymphoid.cells	-3.5647725833620036e-06	3.89587580278222e-06	0.8199072992857064
Lymphatic.endothelial.cells	-1.453987836562263e-07	1.5481298783586196e-07	0.8261833550770157
Erythroblasts	-5.574797098693886e-07	3.437540095726669e-07	0.9475705105404515
