Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	3.510272521746639e-07	5.045393924484064e-07	0.24329644650258525
Erythroblasts	1.315399602276804e-06	2.0325623520406144e-06	0.25876315541630557
Lymphoid.cells	4.1991035881299756e-06	9.378550849987263e-06	0.3271723016734778
Myeloid.cells	1.55848952418367e-07	8.252404940626222e-07	0.4251041061037687
Smooth.muscle.cells	-2.1127776012758367e-07	2.1740591224518165e-06	0.538708766860166
Schwann.cells	-3.7468253213749557e-07	5.303084337262993e-07	0.7600728755411108
Epicardial.fat.cells	-4.249434167851577e-07	5.812525200034743e-07	0.7676355510182025
Heart_Unknown.10	-4.6893094416470676e-07	5.811715179355507e-07	0.7901298438940081
Cardiomyocytes_S_Vascular.endothelial.cells	-2.4200329032275507e-07	2.832569298846403e-07	0.8035471259994205
Cardiomyocytes	-3.668793421013236e-06	2.9007622343780916e-06	0.8970228813814328
ELF3_AGBL2.positive.cells_Q_	-1.6551414196350435e-06	1.1761672881342788e-06	0.9203208451650691
Vascular.endothelial.cells	-1.5036231655374354e-06	1.0474936505831885e-06	0.9244203298304187
Endocardial.cells	-3.1199057155683685e-06	1.1255362513250273e-06	0.9972137339795198
