Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cardiomyocytes	1.8547695676144278e-06	5.522392309132922e-07	0.00039164338975918045
Vascular.endothelial.cells	1.0313289741878988e-06	5.34722062402809e-07	0.026882834806557877
Schwann.cells	1.2218712492426105e-07	2.6602830399143655e-07	0.32300893543034015
Heart_Unknown.10	3.3596704978598516e-07	8.067742067325515e-07	0.3385467527401371
Smooth.muscle.cells	2.543172483633153e-07	1.0597477454008978e-06	0.4051732521158869
Lymphatic.endothelial.cells	2.7580409493099063e-08	1.5723670924007799e-07	0.4303799452235191
Lymphoid.cells	2.4414653639968314e-07	2.3007789945725167e-06	0.4577456630720794
Myeloid.cells	-7.4303707337131e-08	3.946659025782414e-07	0.5746674574806173
Endocardial.cells	-4.5658280172575633e-07	5.978318008223923e-07	0.7774862796064916
Epicardial.fat.cells	-9.751542986379515e-08	1.1243897463013426e-07	0.8071041250270934
ELF3_AGBL2.positive.cells_Q_	-3.7669648917950486e-07	4.3085453196365614e-07	0.8090227852931712
Cardiomyocytes_S_Vascular.endothelial.cells	-8.757113381017272e-08	7.910731664255663e-08	0.8658512166379738
Erythroblasts	-3.038858784705169e-07	2.6086969886652635e-07	0.8779693059549338
