Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	5.044444872659504e-06	1.3847597462254238e-06	0.00013482827014491726
Heart_Unknown.10	3.145371976991667e-07	2.6113652344175956e-07	0.11419948149192188
Erythroblasts	3.3018584042776696e-07	3.730762706442547e-07	0.18806867260009363
Epicardial.fat.cells	3.168263275564948e-08	1.1909723650523826e-07	0.39511065530799844
Myeloid.cells	-1.1860139233471514e-09	3.288282758565162e-07	0.5014388971631875
Schwann.cells	-2.088921083150994e-08	1.449102526522334e-07	0.5573100727943207
Smooth.muscle.cells	-2.0534075928757963e-07	3.458200696598718e-07	0.7236700938026827
Endocardial.cells	-4.7167373591647973e-07	6.21899874788019e-07	0.775906187839369
Cardiomyocytes_S_Vascular.endothelial.cells	-6.298240380675361e-08	7.355357871924224e-08	0.8040783342481704
Lymphatic.endothelial.cells	-1.50515651354471e-07	1.234428449499358e-07	0.8886375772808552
Cardiomyocytes	-1.0845737021180127e-06	4.4754392119974046e-07	0.992311806692634
Vascular.endothelial.cells	-5.739419331953284e-07	2.2481620800071077e-07	0.99465908088518
ELF3_AGBL2.positive.cells_Q_	-4.983530415814655e-07	1.293478212368413e-07	0.9999416158532322
