Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Epicardial.fat.cells	2.683804828581366e-07	1.336646037331495e-07	0.02232881835993454
Smooth.muscle.cells	7.408444557428904e-07	4.2548814179547195e-07	0.04082745469346536
Cardiomyocytes	1.4247664420706867e-06	2.1321646494108297e-06	0.2519948821226333
Erythroblasts	4.553826337397356e-08	2.557685204438818e-07	0.42934388348247704
Lymphatic.endothelial.cells	2.1714908403119434e-08	1.5443307963217334e-07	0.4440888370186016
Myeloid.cells	6.540926299098686e-08	4.880525957959766e-07	0.44669301182381504
Cardiomyocytes_S_Vascular.endothelial.cells	4.307765273391958e-09	8.163540358739835e-08	0.4789582410412074
ELF3_AGBL2.positive.cells_Q_	-1.7504231179782073e-07	3.4150152771349276e-07	0.6958727747825988
Schwann.cells	-1.1226590381180505e-07	1.873058245690289e-07	0.7255376438600508
Vascular.endothelial.cells	-2.397439118820356e-07	3.4666720311263933e-07	0.7553956389575244
Heart_Unknown.10	-7.149739086236587e-07	7.779534486155342e-07	0.8209638752694647
Lymphoid.cells	-2.4291746542367933e-06	2.600833130098141e-06	0.8248477074811166
Endocardial.cells	-7.444436843586455e-07	6.966287992909446e-07	0.8573834863097213
