Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	1.60947766319184e-06	1.497493656883689e-06	0.14123640445682206
ELF3_AGBL2.positive.cells_Q_	9.94512308757418e-07	1.042401565958444e-06	0.17002695874266488
Endocardial.cells	4.690071470236587e-07	1.1972455000097077e-06	0.347625722928399
Cardiomyocytes_S_Vascular.endothelial.cells	3.637986265376002e-08	9.550613413791441e-08	0.3516326031183161
Cardiomyocytes	8.146687088104145e-07	2.1451260582070473e-06	0.3520556220517256
Epicardial.fat.cells	4.162196449189891e-08	1.2216117849832511e-07	0.3666596317544353
Erythroblasts	7.65465009092176e-10	3.03423140666792e-07	0.49899356380101995
Lymphatic.endothelial.cells	-5.126851685407316e-08	2.632425425109163e-07	0.5772086877307249
Schwann.cells	-4.193898850513333e-08	1.9818824241019157e-07	0.5837950836476868
Lymphoid.cells	-8.329545400942987e-07	3.779001189299789e-06	0.5872266353086244
Vascular.endothelial.cells	-1.1122614615325233e-07	4.333850535787252e-07	0.6012736182055662
Heart_Unknown.10	-2.247980108822459e-07	4.865803940043997e-07	0.6779577693380701
Myeloid.cells	-4.399535752261334e-07	2.7704162639868387e-07	0.9438615123074782
