Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	7.428247449453017e-07	4.6509352006876854e-07	0.05511598672536272
Cardiomyocytes_S_Vascular.endothelial.cells	1.3547836236224701e-07	9.438593132740867e-08	0.07559140614161969
Vascular.endothelial.cells	2.616397681824577e-07	3.1603341319620353e-07	0.2038674157496858
Erythroblasts	4.972837683879634e-07	7.493543818857554e-07	0.2534679669873444
Epicardial.fat.cells	4.504668943729919e-08	1.3731120786233162e-07	0.371432117273234
ELF3_AGBL2.positive.cells_Q_	4.8533016759546124e-08	6.774557644295351e-07	0.47144415282751095
Lymphoid.cells	-1.1457628718463752e-06	4.409145662759551e-06	0.6025143159874724
Heart_Unknown.10	-1.3786627274728222e-07	5.073216616216532e-07	0.6070940945726139
Cardiomyocytes	-6.988988607988997e-07	1.3276892375135883e-06	0.7006956913625149
Myeloid.cells	-1.599931836348673e-07	2.87052723212893e-07	0.7113610138259877
Endocardial.cells	-3.3316408468263364e-07	4.935084417836514e-07	0.7501916533371851
Schwann.cells	-1.321161015955502e-07	1.6238794364253242e-07	0.7920581151308449
Smooth.muscle.cells	-6.982312199314744e-07	2.5727175782295995e-07	0.9966760227879342
