Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	1.1097642160448484e-06	3.7085426211762653e-07	0.0013837231196801886
Heart_Unknown.10	1.9456623238567836e-06	1.0026023596581485e-06	0.026152669436350147
Lymphatic.endothelial.cells	4.749868027725839e-07	3.606431248188208e-07	0.09391010769315433
Smooth.muscle.cells	1.3404497811407627e-06	1.5109890837000934e-06	0.18750338193045707
Endocardial.cells	1.5451001657462001e-06	1.8178815587149805e-06	0.1976777065898091
Cardiomyocytes	2.1182453209474207e-06	3.2999658677183916e-06	0.26046932960307656
Myeloid.cells	3.2766663777673556e-07	6.075727994891199e-07	0.29483844294276695
Vascular.endothelial.cells	1.8207682524332893e-07	3.761205454274113e-07	0.3141604042349514
Schwann.cells	1.8257769600308786e-08	2.1415794909426392e-07	0.46602982737852555
Cardiomyocytes_S_Vascular.endothelial.cells	2.2313521713432903e-10	1.0519509442968635e-07	0.4991537817795509
ELF3_AGBL2.positive.cells_Q_	-4.540234817805662e-07	4.7277685262125186e-07	0.8315563196112945
Erythroblasts	-3.921871229291765e-07	3.2436145429430007e-07	0.8866887852440108
Epicardial.fat.cells	-2.3497884513310736e-07	1.419009494448087e-07	0.9511325774216227
