Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Schwann.cells	2.634135765500507e-07	2.0153232588981975e-07	0.09559723351006522
Endocardial.cells	5.5288241832311e-07	6.815402926599942e-07	0.20861828012979394
ELF3_AGBL2.positive.cells_Q_	3.0292005658692814e-07	5.073901262204523e-07	0.2752483274485828
Epicardial.fat.cells	1.0484335845449851e-07	1.9047853658290066e-07	0.29101537477832884
Lymphatic.endothelial.cells	3.707942217758972e-07	6.76443420084291e-07	0.2917935617131816
Cardiomyocytes_S_Vascular.endothelial.cells	5.5832040289302316e-08	1.1713106724248917e-07	0.3168010741133067
Lymphoid.cells	8.699770546597935e-07	4.029014097762866e-06	0.4145219259961686
Cardiomyocytes	-2.7548914954223436e-07	1.6689053204100131e-06	0.5655562524438711
Myeloid.cells	-8.897967430132496e-08	2.569696174893489e-07	0.6354283464291034
Smooth.muscle.cells	-2.677871769279549e-07	5.863737280540429e-07	0.6760507058101757
Vascular.endothelial.cells	-1.7952595474709286e-07	3.9076380871474507e-07	0.6770348500614769
Erythroblasts	-3.0660145493384783e-07	2.8701294934693546e-07	0.8572960212612459
Heart_Unknown.10	-4.7133206524415804e-07	1.990742806687411e-07	0.9910485211279085
