Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Schwann.cells	3.1786316318172526e-07	2.1473307670883042e-07	0.06940045906449266
Endocardial.cells	1.4724989250327242e-06	1.5268969399762402e-06	0.16742935507047946
ELF3_AGBL2.positive.cells_Q_	6.779081350983817e-07	1.1483705260023043e-06	0.2774874694807154
Myeloid.cells	2.5856471354025546e-07	4.964062189119297e-07	0.3012275405122423
Heart_Unknown.10	-1.2122460032472655e-07	8.093017375090189e-07	0.5595345058123476
Cardiomyocytes	-1.2975875025703256e-07	4.83624444262869e-07	0.6057676365262349
Lymphatic.endothelial.cells	-8.758199872546875e-08	1.6845699599697122e-07	0.6984358583607173
Erythroblasts	-2.1871257848275315e-07	3.2790397817933535e-07	0.7476145420720683
Vascular.endothelial.cells	-2.2441076368038363e-07	3.255392305363175e-07	0.7546987650923977
Lymphoid.cells	-3.0601233663796203e-06	2.3991375932097786e-06	0.8989355604463369
Cardiomyocytes_S_Vascular.endothelial.cells	-1.1297527240586949e-07	8.279845857533882e-08	0.9137887488363861
Epicardial.fat.cells	-1.7410465021602584e-07	1.2376935950427067e-07	0.9202397704629037
Smooth.muscle.cells	-6.151362295240575e-07	3.6195430545786353e-07	0.9553861631257451
