Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	3.2481581589639037e-06	5.6181058681269365e-06	0.28157840707743176
Schwann.cells	6.759010902167202e-08	1.8741974317712056e-07	0.35918618076367426
Lymphatic.endothelial.cells	4.733088484364232e-08	1.488125471216618e-07	0.37522081815318475
Cardiomyocytes	7.260953252004083e-07	2.5475563834369553e-06	0.3878157923232894
Endocardial.cells	1.037653842099527e-07	5.711117141222569e-07	0.42791294053769513
Erythroblasts	4.007677956730458e-08	3.20983767604811e-07	0.4503187389685431
Epicardial.fat.cells	-2.708922526580548e-08	1.08904192892027e-07	0.5982204548525846
ELF3_AGBL2.positive.cells_Q_	-1.3768935529940704e-07	3.2940533091776e-07	0.6620241407743354
Heart_Unknown.10	-1.90984220492354e-07	2.732782741260437e-07	0.7576813407661205
Myeloid.cells	-2.469659765218215e-07	3.4766068713172636e-07	0.7612610825680279
Vascular.endothelial.cells	-2.2114389634119366e-07	2.8323591301209445e-07	0.782532970695291
Cardiomyocytes_S_Vascular.endothelial.cells	-1.1661117366411323e-07	1.1191180151034834e-07	0.8512922475621455
Smooth.muscle.cells	-6.848306625242001e-07	3.056793786256569e-07	0.9874660932651566
