Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Erythroblasts	3.787586954822334e-07	3.594875415582438e-07	0.14603137444261494
Schwann.cells	2.352353385407391e-07	2.3341981996837803e-07	0.15678054622954002
Endocardial.cells	8.752612256952002e-07	1.152838441606416e-06	0.22385964567198063
Lymphatic.endothelial.cells	1.5873756766078217e-07	2.2922813399505923e-07	0.24431568474403448
Smooth.muscle.cells	8.569017850519588e-08	5.981367253938684e-07	0.44304168905350294
ELF3_AGBL2.positive.cells_Q_	-6.631964644651274e-08	4.1794970721589033e-07	0.5630389240082577
Lymphoid.cells	-6.716871729095929e-07	2.5090328653869866e-06	0.6055378012857232
Vascular.endothelial.cells	-7.897732572244387e-08	2.625232062965651e-07	0.6182315214715338
Cardiomyocytes	-4.854421766905421e-07	1.211450483455205e-06	0.6556837395390764
Cardiomyocytes_S_Vascular.endothelial.cells	-8.00453878193247e-08	8.594358331866325e-08	0.8241692369633271
Heart_Unknown.10	-3.8330555220946296e-07	3.7708006226525567e-07	0.8453066417223042
Epicardial.fat.cells	-1.5187625726686613e-07	1.193007448327484e-07	0.8985005104417653
Myeloid.cells	-4.7183521788851965e-07	2.5225696690347103e-07	0.9692896458249174
