Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	2.895277113557087e-06	2.515738734255548e-06	0.1248937703578612
Cardiomyocytes	4.656756928475159e-06	6.105903982807785e-06	0.22283171842735444
Lymphoid.cells	3.3684695014573066e-06	1.2443312941619075e-05	0.3933088890664123
Cardiomyocytes_S_Vascular.endothelial.cells	8.508274428769427e-08	4.5507933546613747e-07	0.42584503993064526
ELF3_AGBL2.positive.cells_Q_	5.00063602855388e-07	3.2391313283103276e-06	0.43865426904705546
Myeloid.cells	-1.856586848028785e-07	1.8783318541210455e-06	0.5393682681506683
Epicardial.fat.cells	-3.152222324028134e-07	5.773439751321656e-07	0.7074625201379381
Heart_Unknown.10	-4.2650693659133443e-07	7.488487134072134e-07	0.7155085942382354
Smooth.muscle.cells	-1.373168999955762e-06	1.4881907264235214e-06	0.8219209170885979
Vascular.endothelial.cells	-9.578781896446117e-07	1.0065166957854415e-06	0.8293694401539993
Erythroblasts	-1.7848303948040998e-06	7.670848985740162e-07	0.9900112542488947
Schwann.cells	-9.855818839503809e-07	3.8746243343512685e-07	0.9945154822043532
Endocardial.cells	-3.7269115087046705e-06	8.575721306488704e-07	0.9999930642990679
