Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Schwann.cells	3.9939181491786814e-07	3.2397799283104016e-07	0.10882994990769818
Erythroblasts	8.669683975666159e-07	9.148883921720852e-07	0.17166095287072586
Vascular.endothelial.cells	8.612246311686522e-07	9.262580140729773e-07	0.17624013826774537
Lymphatic.endothelial.cells	3.3815130463640106e-07	4.85257989321583e-07	0.24294880339454078
Heart_Unknown.10	4.0815995293802965e-07	7.02317096878055e-07	0.2805656646240059
Smooth.muscle.cells	1.8460697805995107e-07	1.076509728219515e-06	0.43192058852633597
Lymphoid.cells	9.739638116379022e-07	7.863799308904356e-06	0.4507153966717402
Cardiomyocytes_S_Vascular.endothelial.cells	-3.480417912992063e-09	2.0318611404254373e-07	0.5068332325230183
ELF3_AGBL2.positive.cells_Q_	-1.0914863511742388e-08	6.228603517269703e-07	0.506990616239599
Endocardial.cells	-5.042988829154986e-07	7.661612325197333e-07	0.7448000344353272
Cardiomyocytes	-1.203232274354364e-06	1.1376792359569644e-06	0.8548856318012401
Myeloid.cells	-4.62181751753791e-07	3.13185367507538e-07	0.9299938246479398
Epicardial.fat.cells	-2.731761998559593e-07	1.5280140239294784e-07	0.9630947254934193
