Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Myeloid.cells	1.7442649354050932e-06	1.4651649528237485e-06	0.11692683377989904
Cardiomyocytes	6.6976262274557575e-06	8.617388783588596e-06	0.21851383105760386
Schwann.cells	3.242840762614072e-07	6.528840993045114e-07	0.30970217784932447
Cardiomyocytes_S_Vascular.endothelial.cells	1.1298195011452844e-07	2.637775999472925e-07	0.33420807468306396
Lymphatic.endothelial.cells	5.677886968606016e-09	2.9508161304737846e-07	0.49232412557732635
Heart_Unknown.10	-1.8552664386514288e-07	2.355134263808105e-06	0.5313943644387353
Lymphoid.cells	-2.802597377396488e-06	1.1551380854052702e-05	0.5958501522699504
Vascular.endothelial.cells	-2.1238970248016677e-07	7.014339604938562e-07	0.618976413174835
ELF3_AGBL2.positive.cells_Q_	-2.522541884850054e-07	6.096029698780966e-07	0.6604899960917486
Endocardial.cells	-4.841423582100159e-07	8.88490664392455e-07	0.7070903208387315
Erythroblasts	-5.286215354885427e-07	6.160484430785929e-07	0.804577059242216
Epicardial.fat.cells	-3.793210115876378e-07	2.947717199678092e-07	0.900923178214482
Smooth.muscle.cells	-9.77294836850817e-07	7.421720285896604e-07	0.9060477756175362
