Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Schwann.cells	2.225424640138795e-07	1.6463266135896508e-07	0.08822739543941038
Heart_Unknown.10	1.934177041054569e-07	2.7726136927811054e-07	0.24271349575460338
Cardiomyocytes_S_Vascular.endothelial.cells	5.428664457337889e-08	8.504621660509705e-08	0.26163291357153373
Lymphoid.cells	1.8813713910386575e-06	6.56540841234061e-06	0.3872253252734787
Vascular.endothelial.cells	1.8013018955055652e-07	6.520138313597374e-07	0.391171332558907
ELF3_AGBL2.positive.cells_Q_	-5.36354525250665e-08	4.5746117629749565e-07	0.5466674071105179
Epicardial.fat.cells	-1.6361018116596877e-08	1.3613983015589826e-07	0.5478289438606649
Cardiomyocytes	-8.144278229279569e-07	8.985740411070907e-07	0.8176262287331303
Erythroblasts	-2.3716029375802073e-07	2.2766553843924075e-07	0.8512257282971105
Lymphatic.endothelial.cells	-1.326725803172832e-07	1.0714016116025746e-07	0.892199167313159
Smooth.muscle.cells	-4.7390415938684993e-07	3.1241628401960977e-07	0.9353539920277987
Myeloid.cells	-3.8716239185534507e-07	2.1087289784248068e-07	0.9668210845008935
Endocardial.cells	-9.168360857977076e-07	3.71392240549692e-07	0.9932187402912882
