Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ELF3_AGBL2.positive.cells_Q_	1.2891281417302358e-06	5.453666164954573e-07	0.00904471110845112
Cardiomyocytes_S_Vascular.endothelial.cells	8.977734720097426e-08	8.949502384752915e-08	0.1578931307308587
Myeloid.cells	2.3916357181886843e-07	3.399524443207609e-07	0.24086566458383268
Epicardial.fat.cells	1.0968059000192418e-07	1.629644469785504e-07	0.25046287640725007
Endocardial.cells	2.885791758474165e-07	5.29007403682168e-07	0.2927011768217631
Heart_Unknown.10	2.4147293865308794e-07	4.4374879856386504e-07	0.29316367749875083
Lymphatic.endothelial.cells	3.6503062993258276e-08	1.6138419106678348e-07	0.4105278532946811
Lymphoid.cells	4.718384369994304e-07	4.938758628024281e-06	0.461943809389768
Cardiomyocytes	-3.424154988344018e-07	1.5705414017624001e-06	0.5862947395399027
Smooth.muscle.cells	-1.3619268323710487e-07	4.271892657082369e-07	0.6250651228374499
Vascular.endothelial.cells	-1.5811575016005898e-07	3.715263931309895e-07	0.6647945599386645
Erythroblasts	-4.5259502556936376e-07	2.3638698752457057e-07	0.9722305267664983
Schwann.cells	-4.1390438845968653e-07	1.4741935661583798e-07	0.9975049061748276
