Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cardiomyocytes	1.2569546258857513e-06	3.7092852506711354e-07	0.0003511614909680476
Heart_Unknown.10	6.081666576092867e-07	2.565655004964992e-07	0.008884069462958416
Epicardial.fat.cells	2.4078398112294075e-07	1.3365627907228285e-07	0.035810760958776285
Smooth.muscle.cells	1.5725703023745995e-06	1.1778098845865066e-06	0.09091120689655058
Cardiomyocytes_S_Vascular.endothelial.cells	8.193244793650335e-08	8.993266683328464e-08	0.18113658918784797
Vascular.endothelial.cells	-2.836146962453326e-08	4.4069866167634557e-07	0.5256564973108241
Myeloid.cells	-4.2410245610914264e-08	3.3305059663588783e-07	0.5506638528197059
Lymphatic.endothelial.cells	-3.9204785650673776e-08	1.3778532533481714e-07	0.6119998980502389
Erythroblasts	-3.344965463073701e-07	3.100112542988414e-07	0.8597021119071226
Schwann.cells	-2.4979246133365723e-07	1.5705627475027136e-07	0.9441349520877046
ELF3_AGBL2.positive.cells_Q_	-3.845867492227329e-07	2.409390246124644e-07	0.944777869745378
Endocardial.cells	-6.970233173721807e-07	3.838957034991351e-07	0.9652885771564855
Lymphoid.cells	-3.6274815066588125e-06	2.4290459461603835e-07	1.0
