Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Erythroblasts	2.5617816619401304e-05	1.066141560540031e-05	0.008133858176239402
Smooth.muscle.cells	1.534576826432443e-06	1.2908784722846808e-06	0.11726216214434992
Epicardial.fat.cells	6.265515320109132e-07	7.077881173273592e-07	0.1880177234198332
Myeloid.cells	4.799263926940778e-07	9.450360359418486e-07	0.3057830403164208
ELF3_AGBL2.positive.cells_Q_	2.4605325434206467e-06	5.08227280918819e-06	0.31414318875357333
Lymphatic.endothelial.cells	9.078988981500866e-07	1.8781464984296583e-06	0.31440532965485246
Schwann.cells	1.7293547512681754e-07	4.3834078201677207e-07	0.34659751297197405
Heart_Unknown.10	1.68060962907401e-06	6.011950362406649e-06	0.3899133704678343
Cardiomyocytes_S_Vascular.endothelial.cells	-2.3079250066971217e-07	5.949650350883889e-07	0.6509584411040373
Lymphoid.cells	-5.189303584203557e-06	1.193678984234589e-05	0.6681214874215293
Cardiomyocytes	-2.9780579544939575e-06	1.5131261120693947e-06	0.9754745636313035
Endocardial.cells	-1.5941664111253487e-06	7.835081643679292e-07	0.9790570466902955
Vascular.endothelial.cells	-1.3544493600927438e-06	6.180822069200732e-07	0.985787635290779
