Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ELF3_AGBL2.positive.cells_Q_	7.561331141917778e-06	2.831481507748094e-06	0.0037874772395567343
Erythroblasts	1.2859066612542717e-05	5.066173988649567e-06	0.0055708882187680605
Myeloid.cells	7.21297000642116e-06	3.2787498809728298e-06	0.013906474368408916
Smooth.muscle.cells	5.190889895662683e-06	7.801896012923674e-06	0.2529174929685787
Lymphoid.cells	2.565057036909091e-06	4.331805907262929e-06	0.27687676108207343
Lymphatic.endothelial.cells	1.5306077012763725e-06	2.7223562086216882e-06	0.28697748871749695
Heart_Unknown.10	7.675397186581957e-07	2.970365861781136e-06	0.3980494746134162
Epicardial.fat.cells	1.5565078818351524e-07	8.114838470387252e-07	0.42394548427010526
Cardiomyocytes_S_Vascular.endothelial.cells	7.419211419124063e-08	7.310354546205597e-07	0.4595811136882555
Vascular.endothelial.cells	-7.220238612755381e-07	1.6268278535443446e-06	0.671414774844487
Endocardial.cells	-1.7782502257848808e-06	2.268009446473205e-06	0.7834968670864253
Cardiomyocytes	-5.045901412775907e-06	5.658764105768461e-06	0.8137222449172612
Schwann.cells	-9.652276984209542e-07	5.709692944148473e-07	0.9545345182178336
