Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Schwann.cells	3.070305280374828e-07	1.8952117326849527e-07	0.05261260936773644
Erythroblasts	4.880026411016254e-07	5.230134341047023e-07	0.1753946302244614
Myeloid.cells	1.9155700357219967e-07	4.1891950689611094e-07	0.32374048446880804
Lymphatic.endothelial.cells	9.411685694429216e-08	2.2614122252037686e-07	0.33863687710204327
Epicardial.fat.cells	5.2394407717126065e-08	1.3433522576376518e-07	0.3482581735733832
ELF3_AGBL2.positive.cells_Q_	2.188888180598238e-07	6.83582398405424e-07	0.37440518238586656
Heart_Unknown.10	1.011682118506329e-07	5.078501273396687e-07	0.42104970998819974
Smooth.muscle.cells	1.2239436025368437e-07	8.552939020344714e-07	0.44310477010779065
Endocardial.cells	-3.17679480834327e-08	4.84590238496391e-07	0.5261344632447745
Cardiomyocytes	-4.431135230579503e-08	4.107912460013042e-07	0.5429499173317602
Cardiomyocytes_S_Vascular.endothelial.cells	-7.79242889152921e-08	1.0348286744281558e-07	0.7742799490404955
Vascular.endothelial.cells	-4.264575883965705e-07	2.718530911116764e-07	0.9416417757322678
Lymphoid.cells	-3.2056464653046127e-06	1.0525062172899865e-06	0.9988394070558232
