Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cardiomyocytes	1.7376603254241342e-06	1.5699545927950927e-06	0.13418544132125015
ELF3_AGBL2.positive.cells_Q_	5.201992967492179e-07	5.353037884523512e-07	0.16557917597328492
Epicardial.fat.cells	1.5819769908713938e-07	1.7112798419515074e-07	0.17762841736244173
Lymphatic.endothelial.cells	2.572688392989761e-07	2.929162680851031e-07	0.18989002241959385
Schwann.cells	7.732187213549361e-08	1.9835695784386977e-07	0.3483378786090673
Erythroblasts	7.644939895206622e-08	3.205802160512595e-07	0.4057575225295781
Smooth.muscle.cells	6.727294261627028e-08	4.1461513844463945e-07	0.4355529395838551
Myeloid.cells	4.799713814254756e-08	3.202360629978683e-07	0.440429452148005
Endocardial.cells	7.222055348835015e-08	6.364132488164602e-07	0.45482477372781527
Vascular.endothelial.cells	3.946735047701604e-08	4.1590184217173945e-07	0.46219878440849077
Cardiomyocytes_S_Vascular.endothelial.cells	-3.052719030219981e-08	7.316802339176956e-08	0.6617413890480597
Lymphoid.cells	-1.8821652237246e-06	3.863572114855598e-06	0.6869263728101435
Heart_Unknown.10	-4.0728656368433165e-07	2.4939865009865443e-07	0.9487733304125031
