Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Epicardial.fat.cells	4.2638871861806396e-07	1.5584330675261114e-07	0.0031094645120110474
Endocardial.cells	1.4393319590597852e-06	1.0933108091888919e-06	0.09400493720814729
Cardiomyocytes	3.179543601377762e-06	2.5948484995331733e-06	0.11022560790811725
Lymphoid.cells	2.4342544632335403e-06	5.583615475724467e-06	0.33143148139086376
Cardiomyocytes_S_Vascular.endothelial.cells	2.9141163723463554e-08	8.490967217827608e-08	0.36572327483861267
ELF3_AGBL2.positive.cells_Q_	1.2929738818799258e-07	3.953925701995491e-07	0.37183009985309046
Vascular.endothelial.cells	-2.576572757331028e-08	3.7682217623428763e-07	0.5272569788442926
Erythroblasts	-8.596233398986098e-08	3.294048074656226e-07	0.6029393243082701
Schwann.cells	-4.8281712405425335e-08	1.6581349168992132e-07	0.6145434936803867
Lymphatic.endothelial.cells	-8.492997051154589e-08	1.7505635890970055e-07	0.6862178183677008
Smooth.muscle.cells	-6.77539958280892e-07	5.468066164109149e-07	0.892343017063506
Myeloid.cells	-4.509630962933594e-07	2.1690828071839359e-07	0.9811936087617225
Heart_Unknown.10	-3.4607682601683114e-07	1.5188093662504543e-07	0.9886547539761601
