Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ELF3_AGBL2.positive.cells_Q_	8.885410611385837e-06	3.281763833142967e-06	0.003389494528920888
Erythroblasts	3.1150446967942075e-06	2.0273703768161416e-06	0.062208496484652126
Cardiomyocytes_S_Vascular.endothelial.cells	7.559996947114886e-07	7.17807839808529e-07	0.1461232400141652
Myeloid.cells	1.3029543034409126e-06	1.2560283812739523e-06	0.14978392621051562
Smooth.muscle.cells	1.7771314702575197e-05	1.8276231869155287e-05	0.16543250557856054
Lymphatic.endothelial.cells	2.1068788191217987e-06	3.444934952065964e-06	0.2704053874656499
Cardiomyocytes	5.760700177284116e-06	1.1578550258812406e-05	0.30940694369809574
Epicardial.fat.cells	2.205456768931636e-07	5.887308001845155e-07	0.35397448924787345
Endocardial.cells	2.5720415672010613e-06	7.070204630639338e-06	0.35800890332227886
Lymphoid.cells	1.8438666858109288e-06	1.2465981659720871e-05	0.44120615931398427
Vascular.endothelial.cells	-1.3697463310964407e-06	1.2178141260765375e-06	0.8696542278878834
Heart_Unknown.10	-9.656296556562903e-07	7.841026277035573e-07	0.8909337743700236
Schwann.cells	-8.066836086383737e-07	5.350194419501924e-07	0.9341926632718232
