Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cardiomyocytes_S_Vascular.endothelial.cells	1.7757820493174262e-07	9.228056550846042e-08	0.02715665405016645
Epicardial.fat.cells	2.0831252254394614e-07	1.1762107158297806e-07	0.038276389039916814
Myeloid.cells	5.539067730105966e-07	4.2669623340322344e-07	0.09712149794224256
ELF3_AGBL2.positive.cells_Q_	3.5042615976580724e-07	4.1536816491593686e-07	0.19943196437737631
Schwann.cells	1.216473781650831e-07	1.83171418562585e-07	0.2533074965209093
Smooth.muscle.cells	2.4227836201160775e-07	7.462891000091416e-07	0.37272521878900494
Endocardial.cells	1.1386305173117866e-07	6.383234811962435e-07	0.4292129485472074
Lymphatic.endothelial.cells	3.697834045818694e-08	2.1704701317856155e-07	0.4323595079151262
Cardiomyocytes	1.1355572213201347e-07	1.91389141019247e-06	0.4763436876546462
Vascular.endothelial.cells	-6.121932720237922e-08	4.030641178584985e-07	0.5603611154459525
Lymphoid.cells	-1.591351718103646e-06	3.7762713338363318e-06	0.6632714850170026
Erythroblasts	-1.6155684705488437e-07	2.7495845747135915e-07	0.7215889208958974
Heart_Unknown.10	-2.1118186209827297e-07	1.7597921217280927e-07	0.8849378413991502
