Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Epicardial.fat.cells	3.3971406889379886e-07	1.4514936854928714e-07	0.009630395541009513
Lymphoid.cells	5.327394176066711e-06	2.6244535090327855e-06	0.021183042676605684
Heart_Unknown.10	3.2242857262824065e-07	2.274113193772837e-07	0.07812149751298747
Schwann.cells	2.3366533656353848e-07	2.08853155733635e-07	0.1316123007430986
Myeloid.cells	5.230619252701843e-07	5.233917658519356e-07	0.1588077915110811
Vascular.endothelial.cells	5.256058074330548e-07	5.699285351953589e-07	0.17820402783213574
ELF3_AGBL2.positive.cells_Q_	4.450403435065588e-07	4.893758046396302e-07	0.1815684398046552
Cardiomyocytes_S_Vascular.endothelial.cells	6.206809104399266e-08	8.55978540310151e-08	0.2341914469207642
Endocardial.cells	1.201849699090603e-07	5.83960193628149e-07	0.41846958286989333
Erythroblasts	-4.515620725994245e-08	4.824467991564036e-07	0.5372858757329653
Lymphatic.endothelial.cells	-6.608037196323581e-08	1.971094834822867e-07	0.6312806319256298
Cardiomyocytes	-7.569535275957418e-07	1.0829921749599478e-06	0.7577072489253829
Smooth.muscle.cells	-5.151890376227458e-07	3.4883243989806296e-07	0.9301481654220505
