Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Schwann.cells	2.5681118869373513e-07	1.7941684684495663e-07	0.07616266230529334
Erythroblasts	2.676835956174746e-07	2.699634848812892e-07	0.16070736808971092
Endocardial.cells	6.074631064233082e-07	7.349159967070473e-07	0.2042390282847138
Heart_Unknown.10	6.856745211826257e-07	9.378765843288506e-07	0.23236133259431052
Lymphoid.cells	3.0397076375954247e-06	4.8845587585594774e-06	0.2668691663680207
Cardiomyocytes_S_Vascular.endothelial.cells	3.518752940860462e-08	8.971134720822826e-08	0.34744394345166296
Smooth.muscle.cells	-9.934890905528595e-08	5.256087388975257e-07	0.5749601954446157
Cardiomyocytes	-3.830079583108935e-07	7.894751749446644e-07	0.686212366017644
Myeloid.cells	-2.572498681664686e-07	2.2466912973781655e-07	0.8738988457641976
ELF3_AGBL2.positive.cells_Q_	-2.7185546228653907e-07	2.3166206130773174e-07	0.8797023504059136
Epicardial.fat.cells	-1.2575133409258406e-07	9.042220799453586e-08	0.9178437528916763
Vascular.endothelial.cells	-4.928555129125113e-07	2.73360606644893e-07	0.9643019683108082
Lymphatic.endothelial.cells	-1.9719001840079806e-07	1.0735972494519947e-07	0.9668745612798394
