Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Epicardial.fat.cells	2.2341021208026946e-07	1.4196358816045343e-07	0.0577766893083649
Erythroblasts	8.714669403818722e-07	7.047451794269264e-07	0.10812333050339362
Cardiomyocytes_S_Vascular.endothelial.cells	5.331651529669607e-08	9.139978772978964e-08	0.27983456502074433
Endocardial.cells	1.0801415786219934e-07	3.950515620325017e-07	0.3922660076369676
Lymphatic.endothelial.cells	1.5130119962985936e-08	1.8300033440705397e-07	0.467053749422741
ELF3_AGBL2.positive.cells_Q_	-2.206041619271741e-08	4.20878753121791e-07	0.5209010422002701
Schwann.cells	-1.702571965546799e-08	1.8997659293123986e-07	0.5357054410573634
Cardiomyocytes	-5.926077004330541e-07	2.3293260598684223e-06	0.600411226545757
Heart_Unknown.10	-1.7346328437334544e-07	2.57053944887298e-07	0.7501026366767467
Smooth.muscle.cells	-3.8234954001564846e-07	4.032475295196212e-07	0.8284800119976554
Myeloid.cells	-2.7782833740236505e-07	2.2680230274852477e-07	0.8897086656154654
Vascular.endothelial.cells	-4.6541663088652226e-07	2.692169183604447e-07	0.9580756972631382
Lymphoid.cells	-3.0998643188225475e-06	5.164924980833704e-07	0.9999999990240531
