Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	6.425770838932113e-07	5.482184462853125e-07	0.12057470473584903
Chromaffin.cells	5.088824059237474e-07	4.691887654532877e-07	0.13904929958989587
Intestinal.epithelial.cells	5.04932106966191e-08	5.919599214166027e-08	0.19683419845211558
Stromal.cells	1.0286261149189006e-07	1.5979316448274088e-07	0.25987738153541756
Intestine_Unknown.8	3.5093379337203966e-07	1.2237859151586426e-06	0.38714775082253916
Lymphatic.endothelial.cells	2.891708076068538e-08	1.0572051858755062e-07	0.39222528983115534
Intestine_Unknown.4	2.5702261467883106e-07	1.5198011877507622e-06	0.43285272148397513
Mesothelial.cells	3.029619577922346e-08	1.8296532587361137e-07	0.434242029448911
Vascular.endothelial.cells	-2.3380275016828933e-11	1.2820839499520707e-07	0.5000727517116198
Myeloid.cells	-1.69583837142983e-07	4.623086616685428e-07	0.6431231734697083
ENS.neurons	-5.694923418336321e-08	1.3213331316579808e-07	0.6667651990088109
Smooth.muscle.cells	-1.4081746485694053e-07	1.0605404402150384e-07	0.9078762009228993
ENS.glia	-1.8939907782290683e-07	7.126810217385109e-08	0.9960645416168559
