Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ENS.neurons	2.5307773651719676e-07	1.405183236731216e-07	0.03584906456584557
Mesothelial.cells	3.7840341326574e-07	2.3137138672393371e-07	0.050974169645500826
Lymphoid.cells	4.5203607198997336e-07	4.0948498982525147e-07	0.13481529734147796
Intestine_Unknown.8	3.497154524103201e-07	5.517285201700177e-07	0.2630879813434237
Smooth.muscle.cells	6.222527840402486e-08	1.2042441795809953e-07	0.30267705362045294
Myeloid.cells	2.2721769995140992e-07	6.543994782679942e-07	0.3642146802946856
Intestinal.epithelial.cells	9.440402276324843e-09	6.523217332829902e-08	0.44246596081473966
Intestine_Unknown.4	3.104405993786777e-07	3.0812447577256085e-06	0.4598737909292
Stromal.cells	-5.49119055967961e-08	1.373432219640297e-07	0.6553536769773931
Lymphatic.endothelial.cells	-4.51534835557307e-08	9.491875797231121e-08	0.6828583055999955
ENS.glia	-5.380766642302077e-08	8.78688695735765e-08	0.7298512741962676
Vascular.endothelial.cells	-1.1790280588614733e-07	1.205587521525797e-07	0.8359553432442074
Chromaffin.cells	-4.2078880443631334e-07	1.7650070188143408e-07	0.9914386661327947
