Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Intestine_Unknown.4	5.355741118744175e-06	5.236582751854596e-06	0.15321185305231377
Lymphatic.endothelial.cells	2.6817964081925834e-07	3.795169404557173e-07	0.23989692216781588
Myeloid.cells	7.351173091102329e-08	3.7831767707531325e-07	0.42296572627906065
ENS.neurons	2.6209565687569666e-08	2.1114531034736293e-07	0.45060598830918386
ENS.glia	-2.3484350451355892e-08	1.383450629761546e-07	0.5673974093747663
Intestinal.epithelial.cells	-2.853470896693435e-08	7.414556633037749e-08	0.6498246634935253
Chromaffin.cells	-1.813521005191148e-07	3.6910055831558426e-07	0.6884053099322692
Vascular.endothelial.cells	-1.2113492169295023e-07	1.6055902654524796e-07	0.7747126471046182
Stromal.cells	-2.7042293076105995e-07	2.6138515641322607e-07	0.8495666247843066
Intestine_Unknown.8	-1.5620823124954008e-06	1.0969575636951364e-06	0.9227787090587226
Lymphoid.cells	-7.429817464990047e-07	5.090455553307151e-07	0.927794268492573
Mesothelial.cells	-2.682658879825479e-07	1.6919719416510318e-07	0.9435761183583483
Smooth.muscle.cells	-2.690471820510826e-07	1.592358897556681e-07	0.9544490831532082
