Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Vascular.endothelial.cells	2.021769549950168e-07	1.5532264224476049e-07	0.0965166669309796
ENS.neurons	1.7227602003682732e-07	1.6426228451287103e-07	0.14713826112973705
Lymphatic.endothelial.cells	1.240187289465979e-07	1.735970483747798e-07	0.23748815978862792
Intestine_Unknown.8	4.3481352203659207e-07	1.1020493058158962e-06	0.3465875205752337
Myeloid.cells	4.913790680181925e-08	6.012074805736486e-07	0.46742990433674636
Mesothelial.cells	1.0323041902387476e-08	1.4444148666635826e-07	0.47151237660966416
Chromaffin.cells	-1.3400861015603586e-07	2.8281325171518027e-07	0.6821934737881199
ENS.glia	-4.997816918882395e-08	1.044058809289035e-07	0.6839208117797686
Smooth.muscle.cells	-1.2732475175139984e-07	1.461301095122276e-07	0.8082077794933998
Intestinal.epithelial.cells	-5.973541996658403e-08	6.003155734110248e-08	0.840148153484712
Lymphoid.cells	-4.58962574936549e-07	4.095542796282045e-07	0.8687792612299403
Stromal.cells	-4.102607065625176e-07	1.268708958016716e-07	0.999388982468912
Intestine_Unknown.4	-2.759974375131571e-06	3.0805808919366585e-07	1.0
