Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Stromal.cells	6.608441166202499e-07	2.8674479918224573e-07	0.010593314950800454
Lymphatic.endothelial.cells	1.5262427464142128e-07	1.7921003983430803e-07	0.1972041212730058
Chromaffin.cells	1.3842952866221985e-07	3.895035816634061e-07	0.361145016989578
ENS.glia	4.430974213088295e-08	1.404676982752791e-07	0.37621214799403974
Vascular.endothelial.cells	-7.4212329593814546e-09	1.3560924813251855e-07	0.5218212734699801
Myeloid.cells	-2.2232617267484482e-07	5.532500739008612e-07	0.6561045386366959
Smooth.muscle.cells	-7.563944693450936e-08	1.7575046698154095e-07	0.6665402984881271
ENS.neurons	-6.686404907380402e-08	1.3976921857102814e-07	0.68381329989671
Intestine_Unknown.4	-9.813241730058061e-07	2.0154591111042922e-06	0.6868348962653457
Intestinal.epithelial.cells	-7.240853238481446e-08	8.018476776346136e-08	0.8167426358148706
Lymphoid.cells	-6.830030185497502e-07	4.788586289410217e-07	0.9231112133162203
Intestine_Unknown.8	-2.1535218651253878e-06	1.1965655840863722e-06	0.9640501339771431
Mesothelial.cells	-3.4791003655189953e-07	1.38989736934063e-07	0.993845066197186
