Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	2.531167626991549e-07	1.8309143483431652e-07	0.08341510320434325
Myeloid.cells	7.066730392925661e-07	7.374564686794759e-07	0.1689665166749975
ENS.glia	1.2966748232339077e-07	1.5169843546161745e-07	0.1963388602736562
Mesothelial.cells	9.778860130323201e-08	1.4676552977196247e-07	0.2526124503237706
Intestine_Unknown.4	-5.045794265726055e-07	1.196358400297394e-06	0.6634009067016442
Intestine_Unknown.8	-7.185449518002453e-07	1.2270895402148904e-06	0.7209172310364439
Stromal.cells	-9.480710997907606e-08	1.615811035932837e-07	0.7213129366554145
Intestinal.epithelial.cells	-3.318215026358006e-08	5.44974700218538e-08	0.7286963713833058
Chromaffin.cells	-1.6625240577551768e-07	2.6979186342970756e-07	0.7311268803865223
Lymphatic.endothelial.cells	-6.604110446584931e-08	8.584653932148922e-08	0.7791401751269376
Vascular.endothelial.cells	-2.0629602649381692e-07	1.0330284390359025e-07	0.977087538489059
Lymphoid.cells	-6.512865968680723e-07	2.800281429817473e-07	0.9899851163019547
ENS.neurons	-2.9063688337372865e-07	1.0687220899994327e-07	0.99673077203328
