Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Intestine_Unknown.8	8.005984503963468e-07	1.0134533422536962e-06	0.21477243876356283
Chromaffin.cells	1.9887614550419857e-07	2.915356065065431e-07	0.24756648916693286
Intestine_Unknown.4	4.05863223585333e-07	1.1032186017867309e-06	0.35647758382576733
Mesothelial.cells	-1.8583019576646457e-09	1.19682011247845e-07	0.5061941257957279
Lymphatic.endothelial.cells	-4.2750935639708434e-09	1.419697671703241e-07	0.5120114154672045
Vascular.endothelial.cells	-1.4703774877429786e-08	9.51254483621102e-08	0.5614208099334633
Myeloid.cells	-6.689839629082506e-08	2.913460173826853e-07	0.5908058327047928
Stromal.cells	-3.996775623445059e-08	1.6856492155316292e-07	0.5937127255992589
Intestinal.epithelial.cells	-3.594070633006096e-08	6.10961009900789e-08	0.721822829441658
Smooth.muscle.cells	-1.4566398416711404e-07	1.3235834736619727e-07	0.8644487948326152
ENS.glia	-1.5902988692585058e-07	8.380470523340517e-08	0.9711272373861627
ENS.neurons	-2.8370294064470097e-07	1.0856495518920781e-07	0.9955151811376142
Lymphoid.cells	-7.694151750149275e-07	2.0719184912080196e-07	0.9998978098417047
