Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Intestine_Unknown.8	3.724359232446446e-05	2.9347589806008953e-05	0.1022114123720857
ENS.neurons	1.1804426834114226e-06	1.1517549604130175e-06	0.1527033385774647
Intestinal.epithelial.cells	9.717933931317803e-08	2.722551317941585e-07	0.360567547166448
Stromal.cells	3.5368110829111106e-07	1.12903446181402e-06	0.3770416450253207
Smooth.muscle.cells	1.5774110444756368e-07	5.482577295928202e-07	0.38678305964237775
Chromaffin.cells	5.509999283681959e-07	2.7375117319567364e-06	0.42024073881073587
ENS.glia	1.1785273549571778e-07	5.990302895277167e-07	0.4220158190969742
Lymphoid.cells	8.960684374821278e-08	1.8921475523137213e-06	0.48111426299321963
Intestine_Unknown.4	-4.135980316992036e-06	0.00019005765587048305	0.508680982554076
Mesothelial.cells	-2.4465658381475872e-08	7.035096753095914e-07	0.5138710509043717
Lymphatic.endothelial.cells	-3.9189823185210487e-07	6.392089362859261e-07	0.7300944932173606
Vascular.endothelial.cells	-3.260682113098402e-07	3.7778450117662146e-07	0.8059605083745665
Myeloid.cells	-1.9552559073111757e-06	6.158411501145819e-07	0.999250650853069
