Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	2.3662528905673088e-07	1.3350279823398688e-07	0.03816102852500982
Intestine_Unknown.8	1.0919828417686036e-06	7.336525362375766e-07	0.06832013051660289
Lymphoid.cells	3.239843228599093e-07	3.4869893173321854e-07	0.17641257995895104
Chromaffin.cells	1.5348340230050844e-07	3.109572378935906e-07	0.3108001320299413
Vascular.endothelial.cells	4.740298358211714e-08	1.023434447170402e-07	0.32161926207992864
Mesothelial.cells	3.626166366792853e-08	1.3184547440736191e-07	0.3916460040485124
ENS.glia	5.230818617714282e-09	8.258666171364105e-08	0.4747489453302666
ENS.neurons	-2.1012220093303383e-08	1.3414823606845612e-07	0.5622334804564629
Intestinal.epithelial.cells	-3.962839439013336e-08	5.396147003034416e-08	0.7686423735960475
Intestine_Unknown.4	-6.534199349238224e-07	6.244327499236538e-07	0.8523167943146079
Smooth.muscle.cells	-1.6600349310803272e-07	1.0821235644436695e-07	0.9374916961851987
Stromal.cells	-2.3898174215024015e-07	1.2398642238261556e-07	0.9730402781040254
Myeloid.cells	-8.006746005866185e-07	2.3689585742551697e-07	0.9996373849022245
