Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ENS.glia	1.7208172254596704e-07	1.3422292392697953e-07	0.09991095555888219
Intestinal.epithelial.cells	8.823909102006719e-08	7.173767742009798e-08	0.10934399075145684
Vascular.endothelial.cells	1.7546972818898556e-07	1.4337838184154273e-07	0.11050954663324514
Stromal.cells	1.9145788146352648e-07	1.5762911667391928e-07	0.11225746065066311
Mesothelial.cells	1.8027239515462824e-07	1.8285073393234625e-07	0.16209128592730698
Chromaffin.cells	2.8050518586225796e-07	4.4006001696892537e-07	0.2619240763214188
Lymphoid.cells	8.5859004563704e-07	1.3559895866160498e-06	0.26330695465863696
Intestine_Unknown.8	1.6562769036814198e-07	4.5662901106645497e-07	0.35840767074530017
Myeloid.cells	1.0139947977481762e-07	4.7128593501281604e-07	0.4148232747243016
Smooth.muscle.cells	-1.1034416758400281e-07	1.1809173728854543e-07	0.824949559906345
ENS.neurons	-1.3092663603477583e-07	1.367016660623096e-07	0.8309067165309918
Lymphatic.endothelial.cells	-1.5345448635219255e-07	9.972353383003548e-08	0.9380733279148156
Intestine_Unknown.4	-2.6061306784209746e-06	7.06202476343915e-07	0.999888024880934
