Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Intestine_Unknown.4	1.1640367123989531e-06	8.025120264562197e-07	0.07346078179033444
Stromal.cells	2.329579786555778e-07	2.4690633369029015e-07	0.17271068939624695
Lymphatic.endothelial.cells	8.646669229062416e-08	1.1433191040271633e-07	0.22474131036651712
ENS.neurons	1.886714756616534e-08	1.2887477368674638e-07	0.4418031790264001
Myeloid.cells	2.480791147246598e-08	5.089052846344727e-07	0.4805602206419026
ENS.glia	-1.7991514956540805e-08	1.1020591125796159e-07	0.5648406286730725
Intestinal.epithelial.cells	-2.3767204189808403e-08	5.6155032387445026e-08	0.6639408804776151
Smooth.muscle.cells	-1.3007399612969082e-07	1.2416578797899872e-07	0.8525846643598685
Lymphoid.cells	-4.12359297410861e-07	3.532817888285731e-07	0.878440219264214
Mesothelial.cells	-1.4238725940693043e-07	1.1645540973343205e-07	0.8892739927012736
Vascular.endothelial.cells	-1.6238211913816877e-07	1.2567009976707502e-07	0.9018439539928075
Intestine_Unknown.8	-5.785265721668966e-07	4.11096204326674e-07	0.9203274888716784
Chromaffin.cells	-2.742653063575314e-07	1.470223284629223e-07	0.9689420152621392
