Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	1.383661313919908e-07	1.43176921333487e-07	0.16692211131663215
Chromaffin.cells	2.0781252191558435e-07	3.1749933538030816e-07	0.2563855254932188
Lymphoid.cells	2.418063060351374e-07	4.401274702176072e-07	0.2913652735549825
Myeloid.cells	2.4244163960563407e-07	6.038237544887415e-07	0.3440221167617502
Stromal.cells	4.456226696685219e-08	1.7185746545523968e-07	0.39770272879833124
Intestine_Unknown.8	1.7770322575502485e-07	1.4979767919674847e-06	0.45278471402890774
ENS.glia	-4.388055359204987e-08	9.00335991984607e-08	0.6870053814367799
ENS.neurons	-9.126484116536286e-08	1.575870391529162e-07	0.718752394255085
Mesothelial.cells	-5.987806741053471e-08	1.0172154853237656e-07	0.7219508948905577
Vascular.endothelial.cells	-7.090132067795162e-08	1.0672624095176885e-07	0.7467600692767118
Smooth.muscle.cells	-1.734476361806513e-07	1.5646740297215935e-07	0.8661818855223434
Intestine_Unknown.4	-1.7715540985417032e-06	1.2112327071221395e-06	0.928212149422928
Intestinal.epithelial.cells	-1.0699392843797584e-07	5.3812643144378283e-08	0.9766089423717097
