Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	1.1013164779667396e-06	9.318382877724724e-07	0.118627629870389
Intestinal.epithelial.cells	1.842661274010943e-07	2.7054590343455745e-07	0.24790725102577843
Chromaffin.cells	1.6745299265647714e-07	3.746648278194638e-07	0.32745890719347537
Smooth.muscle.cells	2.1798858771486798e-07	7.719506995599972e-07	0.38882351739884363
Myeloid.cells	1.576367535116653e-07	7.394716012728013e-07	0.4155952890245344
Vascular.endothelial.cells	4.842525498089611e-09	3.0008607191694125e-07	0.4935624992191712
Intestine_Unknown.8	-1.849959869806074e-06	3.1282912059269915e-06	0.7228618364457421
ENS.glia	-1.6337974192103198e-07	2.048830640553556e-07	0.787399102588318
Stromal.cells	-3.0972465998432826e-07	3.565691798401374e-07	0.8074736750176637
Intestine_Unknown.4	-2.1549831554729596e-06	1.999231643578257e-06	0.8594620760695746
ENS.neurons	-3.20487529894049e-07	2.57281679859261e-07	0.8935568284982651
Lymphoid.cells	-9.882427956320338e-07	7.732396581034655e-07	0.8993849793478361
Mesothelial.cells	-6.359118394893529e-07	2.122523771010655e-07	0.9986323463915463
