Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Stromal.cells	3.1755560130482023e-07	1.8516411030180428e-07	0.04317303322502601
Lymphoid.cells	6.005121959365791e-07	3.6719034711226456e-07	0.05098001468786271
Intestine_Unknown.8	9.175024002393856e-07	1.017974289646133e-06	0.18371384957427805
ENS.neurons	1.3275148305966532e-07	1.85618208533113e-07	0.2372471609032445
ENS.glia	7.182669939966455e-08	1.0131961927730906e-07	0.23918952722595266
Chromaffin.cells	1.3978927497397385e-07	3.6196188628770835e-07	0.3496746916941689
Myeloid.cells	1.1187493781995927e-07	3.2715985420070263e-07	0.3661912403636739
Vascular.endothelial.cells	3.977656253311294e-08	1.163690541859951e-07	0.3662454667684486
Intestine_Unknown.4	2.0872590653978346e-07	9.359072905661869e-07	0.41176002749815
Intestinal.epithelial.cells	1.4565118033392444e-08	6.748208265151457e-08	0.4145574737795895
Smooth.muscle.cells	1.6583845271599343e-08	1.397181221173078e-07	0.4527584911383284
Mesothelial.cells	1.543660007673899e-08	1.9560330804476255e-07	0.4685489672808782
Lymphatic.endothelial.cells	-6.173424786712708e-08	8.770772779929734e-08	0.7592410355819125
