Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Intestine_Unknown.4	1.69076676979958e-06	5.810552914251227e-07	0.001808180234385918
Mesothelial.cells	2.6102023799391196e-07	1.9488698173796973e-07	0.09022974922565685
Lymphatic.endothelial.cells	1.5654641496129578e-07	1.2399998501124923e-07	0.10338963420565495
Intestine_Unknown.8	1.7919310881100629e-06	1.747620885332092e-06	0.15259795431495643
Smooth.muscle.cells	9.602669784212237e-08	1.370221498470824e-07	0.24171033133728342
ENS.neurons	6.139138618049246e-08	1.5438377939707367e-07	0.34544248452557286
Chromaffin.cells	1.1924909797862755e-07	3.149433697680356e-07	0.35247885645299315
Vascular.endothelial.cells	4.4853828698018296e-08	1.232473822890148e-07	0.3579539022444018
Stromal.cells	4.894589354227244e-08	1.8704789814914524e-07	0.3967857302899647
ENS.glia	5.551570243372612e-09	9.167686654397742e-08	0.47585646923400443
Myeloid.cells	-1.8187241756513192e-07	2.988911465304293e-07	0.728568891344668
Intestinal.epithelial.cells	-3.636318495917998e-08	5.5237718802779794e-08	0.744828443072423
Lymphoid.cells	-6.115971439628761e-07	3.5435972274054217e-07	0.9578192521486357
