Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Myeloid.cells	5.797025420111941e-07	5.440828050364194e-07	0.14333221428937393
Chromaffin.cells	6.297376080095497e-07	5.954830040229832e-07	0.14513623844905643
ENS.glia	8.449219956978336e-08	9.674491424474086e-08	0.1912360867317771
ENS.neurons	1.9953371514208508e-07	2.7088696981384337e-07	0.23068464408425798
Mesothelial.cells	5.2569403922913625e-08	1.0715397877664544e-07	0.3118558091421165
Intestine_Unknown.8	2.966589781709677e-07	1.2132611642494197e-06	0.4034164958474068
Intestinal.epithelial.cells	-4.819844938133293e-09	5.78757558251746e-08	0.5331852188634674
Lymphatic.endothelial.cells	-2.827076890910186e-08	1.043322798265419e-07	0.6067923980248118
Intestine_Unknown.4	-1.1987192251403392e-06	2.641512101160505e-06	0.6750137490253173
Lymphoid.cells	-1.608531224793925e-07	3.5115990588033887e-07	0.6765461669616676
Stromal.cells	-1.2575239764802376e-07	1.248453941600937e-07	0.8430962810733265
Smooth.muscle.cells	-1.1278309988292151e-07	9.954963725825697e-08	0.8713788694597191
Vascular.endothelial.cells	-1.690924383145756e-07	8.96461317288627e-08	0.9703674266961558
