Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Vascular.endothelial.cells	2.934394685667012e-07	1.8287588809298674e-07	0.0542928462504508
Smooth.muscle.cells	1.8023070298243045e-07	1.2934107626233498e-07	0.08174143318099308
Chromaffin.cells	5.038919503382773e-07	6.545035970788387e-07	0.2206843061889031
Intestine_Unknown.8	6.086027704321747e-07	1.2662645385431404e-06	0.3153902935696521
Lymphoid.cells	1.8060599536425956e-07	3.797826810246698e-07	0.31719718166203376
Intestinal.epithelial.cells	2.5047964619497844e-08	6.84037868186511e-08	0.3571161135565528
ENS.neurons	-1.5721755211161752e-08	1.4262061739423254e-07	0.5438884179195064
Lymphatic.endothelial.cells	-2.6432910243575097e-08	1.1802824474366364e-07	0.5886034935476117
Myeloid.cells	-3.4155203362729264e-07	3.4254519380486557e-07	0.840642169965125
ENS.glia	-1.0274668086472118e-07	1.0209341935899518e-07	0.8428880820185163
Stromal.cells	-2.0127161102495234e-07	1.3353398792348168e-07	0.9341291116679044
Intestine_Unknown.4	-1.204770804990515e-06	5.38794349056072e-07	0.9873257337503768
Mesothelial.cells	-3.4643774582066925e-07	1.154402427313092e-07	0.9986545875493522
