Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ENS.glia	1.0642216548122994e-07	9.786566015314484e-08	0.13842315970437924
Vascular.endothelial.cells	1.259976171278487e-07	1.432142578533317e-07	0.1894881584488367
Chromaffin.cells	1.2594118625723987e-07	2.9203992190836935e-07	0.3331445830559609
Mesothelial.cells	3.2791853632010745e-08	1.3398043853667178e-07	0.40332459704855483
Myeloid.cells	8.09971729403561e-08	5.462702429470664e-07	0.44106362868962945
Stromal.cells	1.2755921909324716e-09	1.5324552890979055e-07	0.496679304220527
Intestine_Unknown.4	-3.150259953245069e-07	1.6765535630892251e-06	0.574522848211196
Intestinal.epithelial.cells	-2.472467550759768e-08	5.635262868595551e-08	0.6695783940459147
Lymphoid.cells	-2.904877075492265e-07	4.314043459824681e-07	0.749638847895588
ENS.neurons	-9.471554358315809e-08	1.2451973092647183e-07	0.7765659916285463
Intestine_Unknown.8	-1.0706292829279408e-06	9.80155684141647e-07	0.8626505419131926
Smooth.muscle.cells	-1.8138670529517446e-07	1.1307728340247645e-07	0.9456534434384467
Lymphatic.endothelial.cells	-2.6499977044532494e-07	8.65340151169687e-08	0.9989020661974309
