Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Stromal.cells	2.451400314832243e-07	2.57641229883839e-07	0.17068082236006227
Chromaffin.cells	2.3167688172952e-07	3.847340937251127e-07	0.2735291485596255
Smooth.muscle.cells	1.1037941076598037e-07	1.8626944223216008e-07	0.2767313766988866
Vascular.endothelial.cells	1.0062537439428633e-07	1.8297849169429448e-07	0.2911836699724085
Lymphatic.endothelial.cells	-6.02533661629462e-08	1.365216032128684e-07	0.6705190076164496
Myeloid.cells	-2.659514439024066e-07	4.5147917212967135e-07	0.722091807357693
Intestine_Unknown.4	-9.913004514916454e-07	1.3099766452144544e-06	0.7753945984788404
Lymphoid.cells	-3.234184457090098e-07	3.3876072319361106e-07	0.8301379603807102
ENS.neurons	-1.2740027059298033e-07	1.2837904845137947e-07	0.8394928986396992
Intestinal.epithelial.cells	-5.2435234442945624e-08	4.9449747640820683e-08	0.8555127926966546
ENS.glia	-1.2226969543796109e-07	9.440024213072595e-08	0.9023789475550995
Intestine_Unknown.8	-1.6343940154281086e-06	1.151206955940091e-06	0.9221557066076687
Mesothelial.cells	-1.6239031061420556e-07	1.1384640226888278e-07	0.9231232928077175
