Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Vascular.endothelial.cells	2.0554078349420683e-07	1.49109408073807e-07	0.08403124573272425
ENS.glia	8.807432319580295e-08	9.56389962300557e-08	0.17855030502106423
Myeloid.cells	1.0152751522991667e-07	4.235185007392097e-07	0.4052721450045451
Smooth.muscle.cells	2.661665848679582e-08	1.5248638534905802e-07	0.4307162076764953
Stromal.cells	1.3201618935300605e-08	1.686035139192984e-07	0.46879479413569497
ENS.neurons	-4.481469696859218e-12	1.0821550353109388e-07	0.5000165211793279
Chromaffin.cells	-5.8520194594066756e-08	2.2727721248871202e-07	0.6015973304897833
Mesothelial.cells	-5.042164564111191e-08	1.4569642355922762e-07	0.6353561948474588
Lymphoid.cells	-3.2363104898380223e-07	3.6127145067992105e-07	0.8148232239697855
Lymphatic.endothelial.cells	-1.1455126374616255e-07	1.0356477677579939e-07	0.8656547536753918
Intestine_Unknown.4	-1.682671605232887e-06	1.0652971405698685e-06	0.942893032080855
Intestinal.epithelial.cells	-1.9321754622817813e-07	5.208875441339746e-08	0.9998961207290197
Intestine_Unknown.8	-9.272880959621743e-07	2.3256007965871763e-07	0.9999665860315722
