Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Intestinal.epithelial.cells	1.1638948949623249e-07	6.589331569750036e-08	0.03867006087200419
ENS.neurons	2.3687298886762338e-07	2.1100109244251504e-07	0.13080052353183358
Smooth.muscle.cells	1.6107365665579048e-07	1.5746707743506813e-07	0.15317668918312316
Myeloid.cells	4.586486033469781e-07	6.520224904298115e-07	0.24089561703059897
ENS.glia	6.7892692466379e-08	1.5315545050897295e-07	0.32877701931217196
Lymphoid.cells	5.835494405069972e-08	3.53152271140492e-07	0.4343774713209675
Stromal.cells	4.696832486043564e-09	2.2804888778193708e-07	0.4917840748134232
Chromaffin.cells	-9.30460721511523e-08	2.647625820413211e-07	0.6373679007903634
Intestine_Unknown.4	-3.095793863256773e-07	4.826257153452729e-07	0.7393842304547904
Intestine_Unknown.8	-6.799775600509843e-07	8.969810252533415e-07	0.7757965134536049
Lymphatic.endothelial.cells	-7.836984033482541e-08	8.674959070206718e-08	0.8168439753388033
Vascular.endothelial.cells	-1.6051201181335533e-07	9.567188841191743e-08	0.9533005130113835
Mesothelial.cells	-2.3991851333999257e-07	1.244929149874084e-07	0.97302052731945
