Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Stromal.cells	1.795863554835561e-07	1.9063033265275786e-07	0.17307942450002967
Intestinal.epithelial.cells	2.7336202016153275e-08	5.937710876032121e-08	0.32262072446540657
Lymphatic.endothelial.cells	3.081004990244355e-08	9.086259732920735e-08	0.36727323831522296
Mesothelial.cells	1.5227299575980433e-08	1.590218687405131e-07	0.46185717803446064
Chromaffin.cells	-3.3780655197285695e-08	1.5901058169892549e-07	0.5841192058088103
ENS.neurons	-3.511558582209112e-08	1.3554487770755184e-07	0.602209311361178
Intestine_Unknown.8	-5.781595894585967e-07	1.2915533594570306e-06	0.6727959002682572
Vascular.endothelial.cells	-8.734108699270474e-08	8.897353267482322e-08	0.8368644525996698
Smooth.muscle.cells	-2.0128334483291288e-07	1.4877602595729773e-07	0.9119607838651578
Intestine_Unknown.4	-1.708166461456196e-06	1.0051875283671017e-06	0.9553734685148155
Lymphoid.cells	-6.407089794342068e-07	3.48426711136442e-07	0.9670323287808518
ENS.glia	-1.8503569112590447e-07	7.757049898566264e-08	0.9914694278821712
Myeloid.cells	-7.715735497209898e-07	2.9641416787989864e-07	0.9953797419832138
