Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ENS.neurons	1.5200323951004254e-07	1.566650373242159e-07	0.16596255775806068
Chromaffin.cells	1.0347567743046754e-07	2.9267362069615546e-07	0.36183689903834665
Smooth.muscle.cells	3.7204835424242624e-08	1.0860169674130633e-07	0.36595699595854564
Vascular.endothelial.cells	3.118140569999762e-08	1.0434799775993135e-07	0.38253819405416845
Stromal.cells	3.6830818362966895e-08	1.376750832010966e-07	0.3945344643053071
Intestine_Unknown.4	1.5689830872580775e-07	1.1853551298130928e-06	0.4473482065338453
Intestine_Unknown.8	-2.659818497922373e-08	1.849070754079472e-06	0.5057384362496059
Intestinal.epithelial.cells	-1.5734983761831332e-08	5.652014081574995e-08	0.6096458230547265
Lymphoid.cells	-2.1764660658673998e-07	6.031160365210262e-07	0.6409017603806693
ENS.glia	-3.158179170074872e-08	7.80817291797726e-08	0.6570667845503664
Mesothelial.cells	-2.3194045178480773e-07	1.0783136150983525e-07	0.9842601408299594
Lymphatic.endothelial.cells	-2.082507919944489e-07	9.390429267562402e-08	0.9867120775408126
Myeloid.cells	-6.28997157674927e-07	2.1965135860256866e-07	0.9979058232660692
