Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Mesothelial.cells	3.373875924048231e-07	2.2877532955489402e-07	0.07013919333700659
ENS.neurons	2.7840770811632273e-07	1.966019416572463e-07	0.07837333849851559
Intestine_Unknown.4	1.728903458032709e-06	2.1742200444673264e-06	0.21325344392329293
Lymphoid.cells	4.845838790714166e-07	6.971657740396377e-07	0.24350353090822713
ENS.glia	6.615559085163408e-08	1.0777707784060356e-07	0.26966755387950736
Smooth.muscle.cells	6.781202056790545e-08	1.4111105726804794e-07	0.3154154036748583
Myeloid.cells	-7.110662374372975e-08	5.46531773040866e-07	0.5517584005852348
Vascular.endothelial.cells	-2.513758182222681e-08	1.4138662906217923e-07	0.5705573077367951
Lymphatic.endothelial.cells	-2.369866693800761e-08	1.1566619050465184e-07	0.5811703618339408
Stromal.cells	-9.345012599729345e-08	1.7220440390539416e-07	0.7063214076470179
Chromaffin.cells	-2.2852906916338655e-07	3.862954045506795e-07	0.7229379089305271
Intestinal.epithelial.cells	-4.0387553889513175e-08	6.825935194266772e-08	0.7229668699174046
Intestine_Unknown.8	-8.434915199104784e-07	7.812838022682942e-07	0.8598448262833556
